Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
08-01-2018 00:45,PT15M,Offshore,Federal,Elia,820.63,842.84,744.87,877.2,844.92,753.28,877.2,846.79,755.97,877.2,539.13,224.16,832.85,877.2,0.94,''
08-01-2018 00:30,PT15M,Onshore,Flanders,Dso,235.26,421.6,303.57,535.84,465.83,352.44,573.81,462.62,349.35,570.52,277.03,114.12,438.63,990.66,0.24,''
08-01-2018 00:30,PT15M,Onshore,Wallonia,Elia,24.09,53.36,34.09,72.64,54.35,36.63,72.07,55.72,37.83,73.61,33.75,12.89,54.61,104.5,0.23,''
08-01-2018 00:30,PT15M,Onshore,Wallonia,Dso,213.41,314.6,208.64,420.14,331.81,228.39,431.92,330.2,226.78,430.5,230.26,91.49,364.46,595.7,0.36,''
08-01-2018 00:30,PT15M,Offshore,Federal,Elia,821.87,842.12,744.04,877.2,845.7,753.26,877.2,847.04,755.37,877.2,543.16,227.62,834.88,877.2,0.94,''
08-01-2018 00:30,PT15M,Onshore,Flanders,Elia,30.34,34.02,27.92,39.81,34.93,29.37,40.23,34.41,28.79,39.72,19.62,8.61,30.62,53.86,0.56,''
08-01-2018 00:15,PT15M,Offshore,Federal,Elia,821.87,841.41,743.22,877.2,846.47,753.24,877.2,847.29,754.78,877.2,547.18,231.09,836.9,877.2,0.94,''
08-01-2018 00:15,PT15M,Onshore,Flanders,Elia,30.43,34,27.93,39.76,34.99,29.43,40.29,34.46,28.86,39.79,19.75,8.74,30.76,53.86,0.57,''
08-01-2018 00:15,PT15M,Onshore,Flanders,Dso,253.56,421.4,303.68,535.57,468.78,355.27,576.74,465.5,352.49,572.96,279.37,116.01,441.45,990.66,0.26,''
08-01-2018 00:15,PT15M,Onshore,Wallonia,Dso,225.08,314.81,209.01,420.4,334.87,231.77,434.53,332.92,230.49,432.2,232.82,93.19,367.33,595.7,0.38,''
08-01-2018 00:15,PT15M,Onshore,Wallonia,Elia,27.59,53.7,34.46,72.93,55.21,37.68,72.73,56.93,39.3,74.57,34.19,13.21,55.18,104.5,0.26,''
08-01-2018 00:00,PT15M,Onshore,Flanders,Elia,31.18,33.99,27.94,39.7,35.04,29.49,40.35,34.52,28.92,39.86,19.89,8.87,30.9,53.86,0.58,''
08-01-2018 00:00,PT15M,Onshore,Wallonia,Dso,238.38,315.02,209.37,420.67,337.94,235.14,437.12,335.65,234.19,433.89,235.38,94.89,370.2,595.7,0.4,''
08-01-2018 00:00,PT15M,Onshore,Wallonia,Elia,28.28,54.03,34.84,73.22,56.07,38.73,73.4,58.14,40.76,75.53,34.64,13.53,55.75,104.5,0.27,''
08-01-2018 00:00,PT15M,Onshore,Flanders,Dso,271.24,421.2,303.8,535.31,471.72,358.1,579.67,468.38,355.63,575.4,281.71,117.9,444.28,990.66,0.27,''
08-01-2018 00:00,PT15M,Offshore,Federal,Elia,821.87,840.7,742.4,877.2,847.25,753.21,877.2,847.54,754.19,877.2,551.2,234.55,838.93,877.2,0.94,''
07-01-2018 23:45,PT15M,Onshore,Flanders,Elia,31.08,33.97,27.96,39.65,35.51,26.15,36.89,35.75,28.09,40.12,18.07,4.4,31.38,53.86,0.58,''
07-01-2018 23:45,PT15M,Onshore,Flanders,Dso,295.13,420.92,303.78,535,498.33,327.09,551.56,503.03,363.95,598.73,250.81,67.41,428.68,990.66,0.3,''
07-01-2018 23:45,PT15M,Onshore,Wallonia,Dso,250.25,315.38,210.11,420.92,362.65,229.97,427.73,365.92,258.21,447,180.21,35.76,323.48,595.7,0.42,''
07-01-2018 23:45,PT15M,Onshore,Wallonia,Elia,36.09,54.39,35.35,73.43,60.33,35.41,70.86,62.09,42.58,76.53,28.93,4.82,53.05,104.5,0.35,''
07-01-2018 23:45,PT15M,Offshore,Federal,Elia,821.87,840.21,742.1,877.2,850.64,683.69,865.31,850.77,710.92,868.85,446.64,90.12,794.9,877.2,0.94,''
07-01-2018 23:30,PT15M,Onshore,Wallonia,Elia,37.37,54.78,35.99,73.58,60.81,36.44,71.25,62.44,43.43,77.07,29.29,5.04,53.55,104.5,0.36,''
07-01-2018 23:30,PT15M,Offshore,Federal,Elia,821.87,839.93,742.31,877.2,850.72,686.23,865.28,850.81,713.18,869.29,450.04,93.72,795.58,877.2,0.94,''
07-01-2018 23:30,PT15M,Onshore,Wallonia,Dso,263.3,315.9,211.25,421.16,364.11,232.56,429.75,367.2,260.99,449.73,181.77,36.97,325.17,595.7,0.44,''
07-01-2018 23:30,PT15M,Onshore,Flanders,Dso,313.08,420.54,303.63,534.64,501.43,331.79,557.22,505.5,368.93,602.71,252.71,68.96,430.38,990.66,0.32,''
07-01-2018 23:30,PT15M,Onshore,Flanders,Elia,31.71,33.95,27.99,39.58,35.67,26.35,37.26,35.86,28.33,40.3,18.17,4.52,31.36,53.86,0.59,''
07-01-2018 23:15,PT15M,Onshore,Wallonia,Elia,34.9,55.18,36.64,73.72,61.29,37.46,71.63,62.78,44.28,77.6,29.66,5.27,54.05,104.5,0.33,''
07-01-2018 23:15,PT15M,Onshore,Wallonia,Dso,263.77,316.42,212.38,421.4,365.57,235.16,431.77,368.49,263.76,452.46,183.33,38.18,326.85,595.7,0.44,''
07-01-2018 23:15,PT15M,Onshore,Flanders,Elia,30.98,33.93,28.02,39.52,35.83,26.56,37.62,35.96,28.57,40.48,18.28,4.64,31.33,53.86,0.58,''
07-01-2018 23:15,PT15M,Offshore,Federal,Elia,821.87,839.65,742.53,877.2,850.79,688.77,865.26,850.85,715.44,869.72,453.43,97.32,796.27,877.2,0.94,''
07-01-2018 23:15,PT15M,Onshore,Flanders,Dso,307.85,420.17,303.49,534.27,504.52,336.48,562.9,507.98,373.92,606.69,254.63,70.51,432.08,990.66,0.31,''
07-01-2018 23:00,PT15M,Onshore,Wallonia,Dso,270.36,316.94,213.51,421.63,367.03,237.75,433.79,369.77,266.53,455.2,184.89,39.38,328.54,595.7,0.45,''
07-01-2018 23:00,PT15M,Offshore,Federal,Elia,821.31,839.37,742.74,877.2,850.86,691.3,865.24,850.88,717.71,870.16,456.83,100.91,796.95,877.2,0.94,''
07-01-2018 23:00,PT15M,Onshore,Flanders,Elia,31.34,33.91,28.05,39.46,36,26.77,37.98,36.06,28.82,40.66,18.39,4.76,31.31,53.86,0.58,''
07-01-2018 23:00,PT15M,Onshore,Wallonia,Elia,37.22,55.57,37.28,73.86,61.76,38.49,72.02,63.12,45.14,78.14,30.02,5.49,54.55,104.5,0.36,''
07-01-2018 23:00,PT15M,Onshore,Flanders,Dso,318.35,419.8,303.34,533.91,507.62,341.19,568.56,510.45,378.9,610.67,256.53,72.05,433.78,990.66,0.32,''
07-01-2018 22:45,PT15M,Onshore,Wallonia,Elia,36.21,55.87,37.81,73.92,62.2,39.44,72.27,63.39,45.86,78.64,30.39,5.71,55.07,104.5,0.35,''
07-01-2018 22:45,PT15M,Onshore,Flanders,Elia,31.97,33.97,28.07,39.54,36.1,26.98,38.21,36.16,29.09,40.81,18.49,4.87,31.27,53.86,0.59,''
07-01-2018 22:45,PT15M,Onshore,Flanders,Dso,325,419.25,303.05,533.46,510.39,345.87,573.54,512.53,383.82,614.1,258.31,73.5,435.47,990.66,0.33,''
07-01-2018 22:45,PT15M,Offshore,Federal,Elia,823.04,838.86,742.26,877.2,850.91,694.04,865.26,850.91,720.06,870.58,459.21,104.25,795.24,877.2,0.94,''
07-01-2018 22:45,PT15M,Onshore,Wallonia,Dso,276.6,316.83,213.73,421.6,368.7,240.5,435.68,371.05,269.16,458.19,186.43,40.56,330.19,595.7,0.46,''
07-01-2018 22:30,PT15M,Onshore,Flanders,Elia,32.92,34.1,28.08,39.76,36.14,27.18,38.3,36.24,29.41,40.92,18.58,4.98,31.21,53.86,0.61,''
07-01-2018 22:30,PT15M,Onshore,Wallonia,Elia,36.2,56.06,38.22,73.91,62.61,40.32,72.37,63.59,46.45,79.1,30.76,5.92,55.6,104.5,0.35,''
07-01-2018 22:30,PT15M,Onshore,Flanders,Dso,325.38,418.53,302.62,532.91,512.83,350.55,577.83,514.22,388.67,616.96,259.96,74.83,437.14,990.66,0.33,''
07-01-2018 22:30,PT15M,Onshore,Wallonia,Dso,276.19,316.09,213.04,421.27,370.59,243.41,437.42,372.35,271.64,461.47,187.96,41.72,331.79,595.7,0.46,''
07-01-2018 22:30,PT15M,Offshore,Federal,Elia,823.24,838.12,741.09,877.2,850.93,696.98,865.33,850.93,722.51,870.98,460.57,107.32,791.14,877.2,0.94,''
07-01-2018 22:15,PT15M,Offshore,Federal,Elia,827.72,837.38,739.92,877.2,850.94,699.92,865.4,850.94,724.95,871.38,461.93,110.39,787.03,877.2,0.94,''
07-01-2018 22:15,PT15M,Onshore,Wallonia,Elia,39.85,56.25,38.62,73.89,63.01,41.19,72.47,63.79,47.04,79.57,31.13,6.12,56.14,104.5,0.38,''
07-01-2018 22:15,PT15M,Onshore,Wallonia,Dso,282.53,315.36,212.34,420.95,372.48,246.32,439.17,373.65,274.12,464.75,189.48,42.88,333.39,595.7,0.47,''
07-01-2018 22:15,PT15M,Onshore,Flanders,Dso,338.91,417.8,302.18,532.37,515.27,355.22,582.11,515.92,393.5,619.83,261.6,76.17,438.81,990.66,0.34,''
07-01-2018 22:15,PT15M,Onshore,Flanders,Elia,33.54,34.24,28.09,39.98,36.18,27.39,38.39,36.32,29.72,41.04,18.67,5.09,31.15,53.86,0.62,''
07-01-2018 22:00,PT15M,Onshore,Flanders,Dso,350.23,417.08,301.76,531.83,517.7,359.9,586.39,517.62,398.35,622.7,263.25,77.51,440.48,990.66,0.35,''
07-01-2018 22:00,PT15M,Onshore,Wallonia,Elia,42.92,56.45,39.03,73.87,63.41,42.07,72.57,64,47.64,80.03,31.5,6.33,56.67,104.5,0.41,''
07-01-2018 22:00,PT15M,Offshore,Federal,Elia,827.29,836.63,738.74,877.2,850.96,702.85,865.46,850.96,727.4,871.78,463.3,113.46,782.93,877.2,0.94,''
07-01-2018 22:00,PT15M,Onshore,Flanders,Elia,33.92,34.37,28.11,40.19,36.22,27.59,38.48,36.4,30.03,41.15,18.77,5.2,31.09,53.86,0.63,''
07-01-2018 22:00,PT15M,Onshore,Wallonia,Dso,287.98,314.63,211.64,420.62,374.36,249.23,440.91,374.94,276.59,468.02,191,44.04,335,595.7,0.48,''
07-01-2018 21:45,PT15M,Onshore,Wallonia,Elia,39.79,56.65,39.45,73.85,63.93,43.17,72.95,64.36,48.33,80.39,31.86,6.52,57.2,104.5,0.38,''
07-01-2018 21:45,PT15M,Onshore,Wallonia,Dso,296.21,314.51,211.64,420.78,376.29,252.46,443.69,376.32,278.67,470.24,192.43,45.11,336.31,595.7,0.5,''
07-01-2018 21:45,PT15M,Onshore,Flanders,Dso,360.26,416.67,301.43,531.8,519.78,363.97,590.62,519.23,401.59,625.15,264.73,78.67,442.06,990.66,0.36,''
07-01-2018 21:45,PT15M,Offshore,Federal,Elia,824.97,835.93,738.32,877.2,850.97,705.63,865.64,850.97,729.09,871.97,464.69,116.39,779.38,877.2,0.94,''
07-01-2018 21:45,PT15M,Onshore,Flanders,Elia,34.3,34.59,28.14,40.49,36.29,27.78,38.67,36.46,30.2,41.23,18.85,5.3,31.13,53.86,0.64,''
07-01-2018 21:30,PT15M,Onshore,Flanders,Elia,35.22,34.88,28.2,40.85,36.38,27.96,38.95,36.5,30.24,41.27,18.92,5.39,31.25,53.86,0.65,''
07-01-2018 21:30,PT15M,Onshore,Flanders,Dso,388.38,416.6,301.21,532.3,521.5,367.44,594.8,520.74,403.27,627.2,266.05,79.66,443.53,990.66,0.39,''
07-01-2018 21:30,PT15M,Onshore,Wallonia,Elia,46.9,56.86,39.91,73.82,64.58,44.49,73.61,64.88,49.12,80.64,32.2,6.69,57.71,104.5,0.45,''
07-01-2018 21:30,PT15M,Onshore,Wallonia,Dso,307.04,315.01,212.34,421.4,378.25,256.01,447.53,377.79,280.32,471.4,193.76,46.09,337.34,595.7,0.52,''
07-01-2018 21:30,PT15M,Offshore,Federal,Elia,825.11,835.26,738.64,877.2,850.98,708.24,865.94,850.98,730.02,871.95,466.12,119.18,776.4,877.2,0.94,''
07-01-2018 21:15,PT15M,Onshore,Flanders,Dso,388.4,416.52,301,532.79,523.22,370.91,598.98,522.26,404.93,629.25,267.39,80.65,445.02,990.66,0.39,''
07-01-2018 21:15,PT15M,Offshore,Federal,Elia,827.29,834.59,738.96,877.2,850.99,710.84,866.24,850.99,730.96,871.93,467.56,121.97,773.43,877.2,0.94,''
07-01-2018 21:15,PT15M,Onshore,Flanders,Elia,35.54,35.17,28.25,41.22,36.48,28.13,39.24,36.54,30.27,41.31,19,5.48,31.38,53.86,0.66,''
07-01-2018 21:15,PT15M,Onshore,Wallonia,Dso,308.66,315.5,213.04,422.02,380.21,259.55,451.37,379.25,281.98,472.57,195.1,47.07,338.37,595.7,0.52,''
07-01-2018 21:15,PT15M,Onshore,Wallonia,Elia,46.02,57.08,40.37,73.79,65.23,45.82,74.26,65.4,49.91,80.89,32.54,6.86,58.22,104.5,0.44,''
07-01-2018 21:00,PT15M,Onshore,Flanders,Dso,390.36,416.45,300.78,533.28,524.95,374.37,603.16,523.77,406.61,631.29,268.71,81.63,446.49,990.66,0.39,''
07-01-2018 21:00,PT15M,Onshore,Wallonia,Elia,46.3,57.29,40.82,73.76,65.88,47.14,74.92,65.93,50.71,81.15,32.88,7.03,58.73,104.5,0.44,''
07-01-2018 21:00,PT15M,Offshore,Federal,Elia,826.32,833.92,739.28,877.2,850.99,713.45,866.53,851,731.89,871.91,468.99,124.76,770.45,877.2,0.94,''
07-01-2018 21:00,PT15M,Onshore,Wallonia,Dso,310.79,316,213.74,422.64,382.17,263.1,455.21,380.72,283.63,473.73,196.43,48.05,339.4,595.7,0.52,''
07-01-2018 21:00,PT15M,Onshore,Flanders,Elia,35.48,35.47,28.31,41.58,36.57,28.31,39.52,36.57,30.3,41.35,19.07,5.56,31.5,53.86,0.66,''
07-01-2018 20:45,PT15M,Offshore,Federal,Elia,824.72,847.12,756.34,877.2,851,716.24,866.91,851.02,733.09,871.9,470.17,127.25,767.62,877.2,0.94,''
07-01-2018 20:45,PT15M,Onshore,Wallonia,Dso,319.77,365.3,270.54,456.86,383.72,266.58,458.12,382.27,285.67,474.73,197.59,48.88,340.45,595.7,0.54,''
07-01-2018 20:45,PT15M,Onshore,Flanders,Elia,35.93,35.6,29.31,41.69,36.63,28.47,39.78,36.58,30.31,41.35,19.13,5.64,31.62,53.86,0.67,''
07-01-2018 20:45,PT15M,Onshore,Flanders,Dso,407.8,498.25,382.86,606.88,526.46,377.96,606.91,524.93,407.99,632.4,269.86,82.39,447.97,990.66,0.41,''
07-01-2018 20:45,PT15M,Onshore,Wallonia,Elia,48.92,69.79,57.05,82.45,66.34,48.14,75.61,66.35,51.4,81.29,33.19,7.18,59.19,104.5,0.47,''
07-01-2018 20:30,PT15M,Onshore,Flanders,Elia,36.08,35.73,29.33,41.93,36.65,28.6,40.01,36.54,30.28,41.32,19.18,5.69,31.73,53.86,0.67,''
07-01-2018 20:30,PT15M,Onshore,Flanders,Dso,402.66,499.12,383.49,608.05,527.74,381.65,610.23,525.74,409.06,632.58,270.82,82.9,449.43,990.66,0.41,''
07-01-2018 20:30,PT15M,Onshore,Wallonia,Dso,314.3,367.12,271.76,459.28,384.85,270,460.1,383.91,288.07,475.57,198.59,49.56,341.51,595.7,0.53,''
07-01-2018 20:30,PT15M,Onshore,Wallonia,Elia,52.25,70.29,57.31,83.05,66.61,48.8,76.32,66.66,51.98,81.34,33.46,7.3,59.61,104.5,0.5,''
07-01-2018 20:30,PT15M,Offshore,Federal,Elia,824.75,846.79,757.82,877.2,851,719.2,867.36,851.07,734.55,871.9,471.09,129.44,764.94,877.2,0.94,''
07-01-2018 20:15,PT15M,Onshore,Flanders,Elia,36.71,35.86,29.35,42.17,36.66,28.74,40.25,36.51,30.25,41.29,19.23,5.75,31.84,53.86,0.68,''
07-01-2018 20:15,PT15M,Onshore,Flanders,Dso,410.48,499.99,384.13,609.21,529.04,385.34,613.55,526.54,410.13,632.75,271.78,83.43,450.9,990.66,0.41,''
07-01-2018 20:15,PT15M,Onshore,Wallonia,Elia,55.28,70.79,57.57,83.64,66.88,49.47,77.03,66.97,52.57,81.38,33.73,7.41,60.04,104.5,0.53,''
07-01-2018 20:15,PT15M,Onshore,Wallonia,Dso,318.31,368.95,272.99,461.69,385.99,273.41,462.08,385.55,290.48,476.4,199.59,50.23,342.56,595.7,0.53,''
07-01-2018 20:15,PT15M,Offshore,Federal,Elia,828.09,846.46,759.3,877.2,851.01,722.16,867.81,851.12,736.01,871.9,472.02,131.63,762.27,877.2,0.94,''
07-01-2018 20:00,PT15M,Offshore,Federal,Elia,828.09,846.14,760.77,877.2,851.01,725.13,868.26,851.17,737.47,871.91,472.94,133.82,759.59,877.2,0.94,''
07-01-2018 20:00,PT15M,Onshore,Flanders,Elia,37.22,35.99,29.37,42.41,36.68,28.88,40.48,36.48,30.22,41.26,19.28,5.8,31.95,53.86,0.69,''
07-01-2018 20:00,PT15M,Onshore,Flanders,Dso,431.59,500.87,384.77,610.38,530.33,389.03,616.87,527.35,411.2,632.93,272.74,83.94,452.36,990.66,0.44,''
07-01-2018 20:00,PT15M,Onshore,Wallonia,Elia,57.39,71.29,57.83,84.23,67.15,50.14,77.75,67.29,53.16,81.42,33.99,7.53,60.46,104.5,0.55,''
07-01-2018 20:00,PT15M,Onshore,Wallonia,Dso,333.66,370.77,274.22,464.11,387.12,276.83,464.06,387.19,292.88,477.24,200.58,50.92,343.62,595.7,0.56,''
07-01-2018 19:45,PT15M,Onshore,Flanders,Dso,435.54,501.08,384.59,611.1,530.9,391.81,619.66,527.58,411.6,632.68,273.56,84.22,454.46,990.66,0.44,''
07-01-2018 19:45,PT15M,Offshore,Federal,Elia,828.09,845.76,762.08,877.2,851.02,727.81,868.7,851.18,738.62,871.9,473.45,135.64,759.33,877.2,0.94,''
07-01-2018 19:45,PT15M,Onshore,Flanders,Elia,37.19,36,29.35,42.46,36.7,29.03,40.68,36.46,30.19,41.24,19.33,5.84,32.13,53.86,0.69,''
07-01-2018 19:45,PT15M,Onshore,Wallonia,Elia,58.11,71.76,58.03,84.93,67.31,50.66,78.34,67.61,53.68,81.56,34.2,7.61,60.8,104.5,0.56,''
07-01-2018 19:45,PT15M,Onshore,Wallonia,Dso,337.12,371.49,274.54,465.43,388.09,279.82,466.22,388.7,294.48,478.61,201.33,51.38,344.6,595.7,0.57,''
07-01-2018 19:30,PT15M,Onshore,Flanders,Dso,443.77,500.64,383.62,611.38,530.71,393.64,621.95,527.25,411.35,632.01,274.22,84.27,457.16,990.66,0.45,''
07-01-2018 19:30,PT15M,Onshore,Wallonia,Dso,341.82,371.09,273.96,465.66,388.87,282.38,468.56,390.08,295.26,480.54,201.82,51.62,345.5,595.7,0.57,''
07-01-2018 19:30,PT15M,Onshore,Flanders,Elia,37.31,35.88,29.28,42.31,36.7,29.17,40.86,36.44,30.17,41.23,19.37,5.87,32.38,53.86,0.69,''
07-01-2018 19:30,PT15M,Onshore,Wallonia,Elia,59.66,72.21,58.17,85.74,67.38,51.04,78.79,67.95,54.12,81.79,34.35,7.64,61.06,104.5,0.57,''
07-01-2018 19:30,PT15M,Offshore,Federal,Elia,828.09,845.33,763.21,877.2,851.04,730.21,869.14,851.15,739.48,871.88,473.54,137.09,761.49,877.2,0.94,''
07-01-2018 19:15,PT15M,Onshore,Flanders,Elia,36.71,35.77,29.21,42.17,36.71,29.32,41.04,36.42,30.15,41.22,19.41,5.89,32.63,53.86,0.68,''
07-01-2018 19:15,PT15M,Onshore,Wallonia,Elia,58.73,72.67,58.31,86.54,67.45,51.42,79.25,68.29,54.57,82.02,34.5,7.68,61.31,104.5,0.56,''
07-01-2018 19:15,PT15M,Onshore,Wallonia,Dso,342.83,370.69,273.39,465.9,389.66,284.93,470.9,391.47,296.05,482.46,202.32,51.87,346.39,595.7,0.58,''
07-01-2018 19:15,PT15M,Offshore,Federal,Elia,828.09,844.9,764.34,877.2,851.07,732.62,869.57,851.12,740.33,871.87,473.62,138.54,763.65,877.2,0.94,''
07-01-2018 19:15,PT15M,Onshore,Flanders,Dso,442.79,500.2,382.62,611.66,530.53,395.48,624.24,526.9,411.08,631.35,274.89,84.33,459.86,990.66,0.45,''
07-01-2018 19:00,PT15M,Onshore,Flanders,Elia,36.52,35.65,29.15,42.02,36.72,29.46,41.22,36.4,30.12,41.21,19.45,5.92,32.87,53.86,0.68,''
07-01-2018 19:00,PT15M,Onshore,Wallonia,Elia,59.86,73.12,58.45,87.35,67.52,51.79,79.71,68.63,55.02,82.25,34.64,7.72,61.57,104.5,0.57,''
07-01-2018 19:00,PT15M,Offshore,Federal,Elia,828.09,844.47,765.47,877.2,851.09,735.03,870,851.09,741.18,871.85,473.71,140,765.81,877.2,0.94,''
07-01-2018 19:00,PT15M,Onshore,Flanders,Dso,444.45,499.76,381.65,611.94,530.35,397.32,626.53,526.56,410.83,630.68,275.55,84.38,462.56,990.66,0.45,''
07-01-2018 19:00,PT15M,Onshore,Wallonia,Dso,343.72,370.3,272.81,466.13,390.45,287.49,473.23,392.84,296.83,484.38,202.82,52.11,347.28,595.7,0.58,''
07-01-2018 18:45,PT15M,Onshore,Wallonia,Elia,58.95,73.18,58.18,87.81,67.63,52.18,80.3,68.87,55.32,82.42,34.72,7.71,61.73,104.5,0.56,''
07-01-2018 18:45,PT15M,Onshore,Flanders,Dso,450.89,497.9,379.02,611.17,529.54,398.85,628.2,525.35,409.55,629.63,275.98,84.09,464.15,990.66,0.46,''
07-01-2018 18:45,PT15M,Offshore,Federal,Elia,828.09,843.83,766.22,877.13,851.01,736.94,870.38,850.96,741.62,871.81,473.19,140.94,764.74,877.2,0.94,''
07-01-2018 18:45,PT15M,Onshore,Flanders,Elia,36.31,35.51,29.07,41.82,36.67,29.6,41.28,36.32,30.07,41.12,19.47,5.92,32.97,53.86,0.67,''
07-01-2018 18:45,PT15M,Onshore,Wallonia,Dso,350.28,369.3,271.26,466.17,391.13,289.61,475.7,393.57,297,485.55,203.02,52.1,347.76,595.7,0.59,''
07-01-2018 18:30,PT15M,Onshore,Wallonia,Elia,58.19,72.84,57.48,87.94,67.78,52.56,81.02,69.02,55.48,82.55,34.72,7.66,61.79,104.5,0.56,''
07-01-2018 18:30,PT15M,Onshore,Flanders,Elia,36.12,35.33,28.99,41.56,36.56,29.74,41.23,36.19,29.98,40.95,19.48,5.9,32.91,53.86,0.67,''
07-01-2018 18:30,PT15M,Offshore,Federal,Elia,826.19,842.99,766.59,876.99,850.83,738.36,870.69,850.75,741.66,871.75,472.05,141.36,760.45,877.2,0.94,''
07-01-2018 18:30,PT15M,Onshore,Flanders,Dso,441.95,494.62,374.78,609.36,528.07,400.07,629.3,523.27,407.26,628.22,276.16,83.44,464.63,990.66,0.45,''
07-01-2018 18:30,PT15M,Onshore,Wallonia,Dso,344.52,367.72,268.72,466.01,391.71,291.29,478.3,393.65,296.56,485.98,202.92,51.83,347.82,595.7,0.58,''
07-01-2018 18:15,PT15M,Onshore,Flanders,Dso,446.18,491.34,370.52,607.54,526.61,401.28,630.39,521.18,404.97,626.8,276.32,82.8,465.11,990.66,0.45,''
07-01-2018 18:15,PT15M,Onshore,Wallonia,Elia,60.48,72.51,56.79,88.06,67.94,52.95,81.74,69.16,55.64,82.68,34.73,7.62,61.84,104.5,0.58,''
07-01-2018 18:15,PT15M,Onshore,Wallonia,Dso,346.24,366.15,266.19,465.86,392.28,292.98,480.9,393.73,296.13,486.39,202.82,51.56,347.88,595.7,0.58,''
07-01-2018 18:15,PT15M,Offshore,Federal,Elia,825.75,842.15,766.97,876.86,850.65,739.77,871.01,850.53,741.7,871.68,470.92,141.79,756.15,877.2,0.94,''
07-01-2018 18:15,PT15M,Onshore,Flanders,Elia,36.09,35.16,28.9,41.3,36.46,29.88,41.17,36.06,29.9,40.76,19.49,5.87,32.86,53.86,0.67,''
07-01-2018 18:00,PT15M,Onshore,Wallonia,Elia,60.99,72.17,56.1,88.19,68.09,53.34,82.45,69.3,55.8,82.8,34.73,7.57,61.9,104.5,0.58,''
07-01-2018 18:00,PT15M,Onshore,Wallonia,Dso,346.45,364.57,263.65,465.7,392.86,294.66,483.5,393.82,295.69,486.82,202.72,51.28,347.94,595.7,0.58,''
07-01-2018 18:00,PT15M,Onshore,Flanders,Dso,445.85,488.05,366.27,605.73,525.15,402.5,631.48,519.1,402.68,625.39,276.5,82.16,465.59,990.66,0.45,''
07-01-2018 18:00,PT15M,Onshore,Flanders,Elia,35.41,34.99,28.82,41.04,36.35,30.01,41.11,35.92,29.81,40.59,19.5,5.84,32.8,53.86,0.66,''
07-01-2018 18:00,PT15M,Offshore,Federal,Elia,828,841.3,767.35,876.72,850.47,741.19,871.33,850.31,741.73,871.62,469.78,142.22,751.85,877.2,0.94,''
07-01-2018 17:45,PT15M,Offshore,Federal,Elia,828.09,840.36,767.52,876.27,850.18,741.69,871.28,849.91,741.43,871.38,468.28,142.31,748.41,877.2,0.94,''
07-01-2018 17:45,PT15M,Onshore,Wallonia,Dso,340.83,362.19,260.53,464.52,393.39,294.73,485.85,393.58,294.57,487.21,202.38,50.82,347.91,595.7,0.57,''
07-01-2018 17:45,PT15M,Onshore,Flanders,Elia,34.47,34.73,28.63,40.75,36.2,30,40.95,35.76,29.68,40.39,19.5,5.8,32.78,53.86,0.64,''
07-01-2018 17:45,PT15M,Onshore,Flanders,Dso,438.49,483.77,361.39,602.6,522.95,401.7,631.15,516.42,399.58,623.67,276.49,81.25,466.08,990.66,0.44,''
07-01-2018 17:45,PT15M,Onshore,Wallonia,Elia,61.78,71.72,55.36,88.03,68.32,53.37,83.26,69.25,55.71,82.79,34.68,7.49,61.87,104.5,0.59,''
07-01-2018 17:30,PT15M,Onshore,Wallonia,Dso,346.37,359.02,256.84,462.29,393.89,293.17,487.95,393.02,292.76,487.58,201.81,50.15,347.78,595.7,0.58,''
07-01-2018 17:30,PT15M,Onshore,Wallonia,Elia,65.28,71.16,54.56,87.6,68.6,53.04,84.16,69.02,55.39,82.65,34.57,7.38,61.76,104.5,0.62,''
07-01-2018 17:30,PT15M,Onshore,Flanders,Dso,450.15,478.5,355.87,598.18,520.02,398.88,629.4,513.15,395.67,621.64,276.28,80.09,466.61,990.66,0.45,''
07-01-2018 17:30,PT15M,Onshore,Flanders,Elia,34.39,34.41,28.34,40.4,35.99,29.86,40.68,35.58,29.51,40.18,19.49,5.73,32.8,53.86,0.64,''
07-01-2018 17:30,PT15M,Offshore,Federal,Elia,828.09,839.31,767.49,875.52,849.78,741.25,870.87,849.32,740.79,870.97,466.41,142.06,745.84,877.2,0.94,''
07-01-2018 17:15,PT15M,Onshore,Flanders,Elia,36.52,34.08,28.04,40.07,35.78,29.71,40.41,35.39,29.35,39.96,19.47,5.67,32.81,53.86,0.68,''
07-01-2018 17:15,PT15M,Onshore,Wallonia,Elia,67.81,70.6,53.76,87.17,68.89,52.72,85.06,68.78,55.07,82.5,34.46,7.27,61.65,104.5,0.65,''
07-01-2018 17:15,PT15M,Onshore,Flanders,Dso,472.14,473.22,350.35,593.75,517.09,396.06,627.66,509.88,391.75,619.61,276.08,78.92,467.12,990.66,0.48,''
07-01-2018 17:15,PT15M,Onshore,Wallonia,Dso,358.79,355.84,253.13,460.08,394.39,291.62,490.06,392.46,290.95,487.96,201.24,49.49,347.64,595.7,0.6,''
